project_id,doc_era,pdf_url,doc_type_found,doc_title,found
P010556,PAD,http://documents.worldbank.org/curated/en/637571468780970318/pdf/272810PK.pdf,Project Appraisal Document,Pakistan - Highways Rehabilitation Project,TRUE
P145617,PAD,http://documents.worldbank.org/curated/en/681871468333592386/pdf/PAD8470PAD0P14010Box385399B00OUO090.pdf,Project Appraisal Document,Pakistan - Sindh Public Sector Management Reform Project,TRUE
P010352,SAR,http://documents.worldbank.org/curated/en/400301468286235646/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Transport Sector Project,TRUE
P126425,PAD,NA,NA,NA,FALSE
P010450,PAD,http://documents.worldbank.org/curated/en/845381468763227796/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Second Private Sector Energy Development Project,TRUE
P125952,PAD,http://documents.worldbank.org/curated/en/483841468285331285/pdf/745520PAD0P1250Official0Use0Only090.pdf,Project Appraisal Document,Pakistan - Second Sindh Education Sector Project,TRUE
P010414,SAR,http://documents.worldbank.org/curated/en/942561468090548736/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Second Family Health Project,TRUE
P101684,PAD,http://documents.worldbank.org/curated/en/945571468087852096/pdf/480940PAD0P101101Official0Use0Only1.pdf,Project Appraisal Document,Pakistan - Second Trade and Transport Facilitation Project,TRUE
P161980,PAD,NA,NA,NA,FALSE
P078997,PAD,http://documents.worldbank.org/curated/en/766631468774935937/pdf/27982.pdf,Project Appraisal Document,Pakistan - Sindh On-Farm Water Management Project,TRUE
P077288,PAD,http://documents.worldbank.org/curated/en/243011468774929344/pdf/258561PK1Natl01nt01IDAR200310089111.pdf,Project Appraisal Document,Pakistan - National Education Assessment System Project,TRUE
P163924,PAD,http://documents.worldbank.org/curated/en/917341527478256052/pdf/PAKISTAN-HYDROMET-PAD-05082018.pdf,Project Appraisal Document,Pakistan - Hydromet and Disaster Risk Management Services Project,TRUE
P035823,PAD,http://documents.worldbank.org/curated/en/874021468774971447/pdf/multi0page.pdf,Project Appraisal Document,Pakistan - GEF Protected Areas Management Project,TRUE
P158769,PAD,http://documents.worldbank.org/curated/en/919951617390691041/pdf/Pakistan-Multi-Sectoral-Action-for-Nutrition-MSAN-Project.pdf,Project Appraisal Document,Pakistan – Multi-Sectoral Action for Nutrition (MSAN) Project,TRUE
P128966,PAD,NA,NA,NA,FALSE
P034101,PAD,http://documents.worldbank.org/curated/en/879571468774973666/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Telecommunications Regulation and Privatization Support Project,TRUE
P096745,PAD,http://documents.worldbank.org/curated/en/928841468283496526/pdf/510160PJPR0P09101Official0Use0Only1.pdf,Project Appraisal Document,Pakistan - Second Phase of the Punjab Barrages Improvement Project,TRUE
P081909,PAD,http://documents.worldbank.org/curated/en/174841468774919507/pdf/25461.pdf,Project Appraisal Document,Pakistan - Partnership for Polio Eradication Project,TRUE
P010375,SAR,http://documents.worldbank.org/curated/en/625811468286258247/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Karachi Port Modernization Project,TRUE
P099542,PAD,http://documents.worldbank.org/curated/en/644371468066527796/pdf/377120PK0SecM200710255.pdf,Project Appraisal Document,Pakistan - Earthquake Disability Project,TRUE
P082977,PAD,http://documents.worldbank.org/curated/en/390691468775142542/pdf/271760PK.pdf,Project Appraisal Document,Pakistan - Second Poverty Alleviation Fund Project,TRUE
P010501,PAD,http://documents.worldbank.org/curated/en/521171468758361628/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Punjab Private Sector Groundwater Development Project,TRUE
P110099,PAD,http://documents.worldbank.org/curated/en/733401468059088323/pdf/437840PAD0P11017396B01OFF0USE0ONLY1.pdf,Project Appraisal Document,Pakistan - Water Sector Capacity Building and Advisory Services Project,TRUE
P127253,PAD,NA,NA,NA,FALSE
P082621,PAD,http://documents.worldbank.org/curated/en/798581468775172043/pdf/28119.pdf,Project Appraisal Document,Pakistan - North West Frontier Province (NWFP) Community Infrastructure Project,TRUE
P156410,PAD,NA,NA,NA,FALSE
P130835,PAD,NA,NA,NA,FALSE
P039281,PAD,http://documents.worldbank.org/curated/en/571421468757801133/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Ghazi-Barotha Hydropower Project,TRUE
P143661,PAD,NA,NA,NA,FALSE
P076872,PAD,http://documents.worldbank.org/curated/en/868621468090277767/pdf/331210PAK.pdf,Project Appraisal Document,Pakistan - Second Improvement to Financial Reporting and Auditing Project,TRUE
P125414,PAD,NA,NA,NA,FALSE
P161624,PAD,http://documents.worldbank.org/curated/en/808061546545053035/pdf/Sindh-ERR-Stunting-Project-PAD-for-SECBO-May-5-002-05092017.pdf,Project Appraisal Document,Pakistan - Sindh Enhancing Response to Reduce Stunting Project,TRUE
P118779,PAD,http://documents.worldbank.org/curated/en/192831468286778429/pdf/591530PAD0P1181e0only1910BOX358303B.pdf,Project Appraisal Document,Pakistan - Tertiary Education Support Project,TRUE
P154524,PAD,http://documents.worldbank.org/curated/en/967701468198234577/pdf/PAD1641-PAD-P154524-R2016-0090-1-Box394887B-OUO-9.pdf,Project Appraisal Document,Pakistan - Third Punjab Education Sector Project,TRUE
P125105,PAD,NA,NA,NA,FALSE
P124268,PAD,NA,NA,NA,FALSE
P071092,PAD,http://documents.worldbank.org/curated/en/294201468775163491/pdf/multi0page.pdf,Project Appraisal Document,Pakistan - Northwest Frontier Province (NWFP) On-Farm Water Management Project,TRUE
P010482,PAD,http://documents.worldbank.org/curated/en/988271468758394890/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Balochistan Community Irrigation and Agriculture Project,TRUE
P112901,PAD,http://documents.worldbank.org/curated/en/997461468285892289/pdf/679740PAD0P1120Official0Use0Only090.pdf,Project Appraisal Document,Pakistan - Punjab Cities Governance Improvement Project,TRUE
P010492,PAD,http://documents.worldbank.org/curated/en/101071468757810890/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Population Welfare Program Project,TRUE
P037835,PAD,http://documents.worldbank.org/curated/en/792911468775507792/pdf/multi-page.pdf,Project Appraisal Document,Pakistan - Second Social Action Program Project,TRUE
P145813,PAD,http://documents.worldbank.org/curated/en/716751468333592032/pdf/PAD8410PAD0P14010Box385415B00OUO090.pdf,Project Appraisal Document,Pakistan - Sindh Irrigated Agriculture Productivity Enhancement Project,TRUE
P010458,SAR,http://documents.worldbank.org/curated/en/764981468780951658/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Power Sector Development Project,TRUE
P036015,PAD,http://documents.worldbank.org/curated/en/718821468759324165/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Improvement to Financial Reporting and Auditing Project,TRUE
P010313,SAR,http://documents.worldbank.org/curated/en/124071468775828012/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Expanded Cofinancing Operation to the HUB Power Company,TRUE
P010415,SAR,NA,NA,NA,FALSE
P125584,PAD,NA,NA,NA,FALSE
P083929,PAD,http://documents.worldbank.org/curated/en/736551468286768403/pdf/32156.pdf,Project Appraisal Document,Pakistan - Punjab Municipal Services Improvement Project,TRUE
P084302,PAD,http://documents.worldbank.org/curated/en/844541468146966055/pdf/37923.pdf,Project Appraisal Document,Pakistan - Phase 1 of the Sindh Water Sector Improvement Project,TRUE
P132308,PAD,http://documents.worldbank.org/curated/en/328361468179033883/pdf/PAD616-PAD-P132308-IDA-R2016-0052-1-Box394877B-OUO-9.pdf,Project Appraisal Document,Pakistan - National Immunization Support Project,TRUE
P154036,PAD,http://documents.worldbank.org/curated/en/957491468000599960/pdf/PAD1397-PAD-P154036-IDA-R2015-0140-1-Box391446B-OUO-9.pdf,Project Appraisal Document,Pakistan - Disaster and Climate Resilience Improvement Project,TRUE
P010405,SAR,http://documents.worldbank.org/curated/en/189961468087833772/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fordwah Eastern Sadiqia (South) Irrigation and Drainage Project,TRUE
P083370,PAD,http://documents.worldbank.org/curated/en/421021468144574362/pdf/28391PAD0REVIS1490IDASecM2009104111.pdf,Project Appraisal Document,Pakistan - Public Sector Capacity Building Project,TRUE
P103160,PAD,http://documents.worldbank.org/curated/en/509551468291941285/pdf/472880PAD0P103101Official0Use0Only1.pdf,Project Appraisal Document,Pakistan - Social Safety Net Technical Assistance Project,TRUE
P126833,PAD,NA,NA,NA,FALSE
P107300,PAD,http://documents.worldbank.org/curated/en/235111468073731706/pdf/476420PAD0P107101Offciial0Use0Only1.pdf,Project Appraisal Document,Pakistan - Sindh Education Sector Project,TRUE
P105075,PAD,NA,NA,NA,FALSE
P118177,PAD,http://documents.worldbank.org/curated/en/971841468066230256/pdf/536390PAD0P1180e0only0900BOX358354B.pdf,Project Appraisal Document,Pakistan - Sindh Skills Development Project,TRUE
P010394,SAR,NA,NA,NA,FALSE
P010325,SAR,http://documents.worldbank.org/curated/en/691991468333842086/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Second Karachi Water Supply and Sanitation Project,TRUE
P010305,SAR,NA,NA,NA,FALSE
P034301,PAD,NA,NA,NA,FALSE
P114508,PAD,http://documents.worldbank.org/curated/en/379611468283490193/pdf/476740PAD0P114101Official0Use0Only1.pdf,Project Appraisal Document,Pakistan - Third Partnership for Polio Eradication Project,TRUE
P071454,PAD,http://documents.worldbank.org/curated/en/633451468758335634/pdf/multi0page.pdf,Project Appraisal Document,Pakistan - AJK Community Infrastructure and Services Project,TRUE
P099110,PAD,NA,NA,NA,FALSE
P010366,SAR,NA,NA,NA,FALSE
P097402,PAD,NA,NA,NA,FALSE
P010346,SAR,http://documents.worldbank.org/curated/en/313271468286535886/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Sindh Primary Education Development Program Project (FY91-95),TRUE
P089378,PAD,NA,NA,NA,FALSE
P128307,PAD,http://documents.worldbank.org/curated/en/645041468086940924/pdf/776880PAD0P128010Box385244B00OUO090.pdf,Project Appraisal Document,Pakistan - Sindh Agricultural Growth Project,TRUE
P146451,PAD,NA,NA,NA,FALSE
P151075,PAD,NA,NA,NA,FALSE
P131850,PAD,http://documents.worldbank.org/curated/en/596411468285325559/pdf/733290PAD00P130IC0disclosed09020140.pdf,Project Appraisal Document,Pakistan - Enhanced Nutrition for Mothers and Children Project,TRUE
P156411,PAD,http://documents.worldbank.org/curated/en/856621617647613205/pdf/Pakistan-Governance-and-Policy-Project-for-Balochistan.pdf,Project Appraisal Document,Pakistan - Governance and Policy Project for Balochistan,TRUE
P074856,PAD,http://documents.worldbank.org/curated/en/576261468758384442/pdf/25109.pdf,Project Appraisal Document,Pakistan - HIV/AIDS Prevention Project,TRUE
P144454,PAD,NA,NA,NA,FALSE
P088994,PAD,NA,NA,NA,FALSE
P010417,SAR,http://documents.worldbank.org/curated/en/689321468085737523/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Balochistan Primary Education Program Project,TRUE
P121394,PAD,NA,NA,NA,FALSE
P010486,PAD,http://documents.worldbank.org/curated/en/817591468759318912/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - North-West Frontier Province Primary Education Program Project,TRUE
P037827,PAD,NA,NA,NA,FALSE
P010367,SAR,http://documents.worldbank.org/curated/en/856961468077931621/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Microenterprise Project,TRUE
P056213,PAD,NA,NA,NA,FALSE
P010360,SAR,NA,NA,NA,FALSE
P010421,SAR,http://documents.worldbank.org/curated/en/389861468758721936/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Northern Resource Management Project,TRUE
P010481,PAD,NA,NA,NA,FALSE
P095982,PAD,NA,NA,NA,FALSE
P010470,PAD,NA,NA,NA,FALSE
P010100,SAR,http://documents.worldbank.org/curated/en/580491468089971208/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Tenth Industrial Credit and Investment Corporation Project,TRUE
P010279,SAR,NA,NA,NA,FALSE
P010184,SAR,http://documents.worldbank.org/curated/en/903871468286810780/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Population Project,TRUE
P010202,SAR,http://documents.worldbank.org/curated/en/152571468286270601/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Command Water Management Project,TRUE
P010155,SAR,http://documents.worldbank.org/curated/en/666551468089974156/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Small Industries Project,TRUE
P010160,SAR,http://documents.worldbank.org/curated/en/689531468067734148/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - On Farm Water Management Project,TRUE
P010115,SAR,NA,NA,NA,FALSE
P010273,SAR,http://documents.worldbank.org/curated/en/290361468058772646/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Punjab and Sind Agricultural Extension and Adaptive Research (Phase Two) Project,TRUE
P010272,SAR,NA,NA,NA,FALSE
P010260,SAR,http://documents.worldbank.org/curated/en/889281468146694547/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Kot Addu Combined Cycle Power Project,TRUE
P010103,SAR,http://documents.worldbank.org/curated/en/283171468091162295/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Punjab Livestock Project (Vol. 2 of 2) : Annexes,TRUE
P010105,SAR,http://documents.worldbank.org/curated/en/297301468086938633/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Tenth Railway Project,TRUE
P010204,SAR,NA,NA,NA,FALSE
P010275,SAR,NA,NA,NA,FALSE
P010185,SAR,NA,NA,NA,FALSE
P010209,SAR,http://documents.worldbank.org/curated/en/553441468287357640/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Left Bank Outfall Drain (Stage I) Project,TRUE
P010121,SAR,http://documents.worldbank.org/curated/en/588611468057883291/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Punjab Extension and Agricultural Development Project,TRUE
P010106,SAR,http://documents.worldbank.org/curated/en/769761468058512431/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fauji Agrico Fertilizer Project,TRUE
P010137,SAR,NA,NA,NA,FALSE
P010178,SAR,NA,NA,NA,FALSE
P010311,SAR,http://documents.worldbank.org/curated/en/937251468287357225/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - National Oilseed Development Project,TRUE
P010049,SAR,NA,NA,NA,FALSE
P010252,SAR,http://documents.worldbank.org/curated/en/439971468067731733/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Vocational Training Project,TRUE
P010086,SAR,http://documents.worldbank.org/curated/en/625651468062970748/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - National Development Finance Corporation Project,TRUE
P010138,SAR,http://documents.worldbank.org/curated/en/536891468286774587/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Highway Project,TRUE
P010281,SAR,NA,NA,NA,FALSE
P010372,SAR,http://documents.worldbank.org/curated/en/247481468077931018/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third On-Farm Water Management Project,TRUE
P010187,SAR,http://documents.worldbank.org/curated/en/180871468091498865/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Karachi Water Supply Project,TRUE
P010080,SAR,http://documents.worldbank.org/curated/en/110821468067130787/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Multan Fertilizer Project,TRUE
P010212,SAR,http://documents.worldbank.org/curated/en/128251468286502450/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Water and Power Development Authority (WAPDA) Power Project,TRUE
P010349,SAR,http://documents.worldbank.org/curated/en/965721468287130984/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Agricultural Research Project,TRUE
P010013,SAR,NA,NA,NA,FALSE
P010250,SAR,http://documents.worldbank.org/curated/en/562151468284994326/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Industrial Investment Credit (IIC) Project,TRUE
P010251,SAR,http://documents.worldbank.org/curated/en/344061468286502130/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Karachi Special Development Project,TRUE
P010217,SAR,NA,NA,NA,FALSE
P010344,SAR,http://documents.worldbank.org/curated/en/790771468287760752/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Rural Electrification Project,TRUE
P010258,SAR,http://documents.worldbank.org/curated/en/289901468062972384/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Sixth Agricultural Development Bank Project,TRUE
P010126,SAR,http://documents.worldbank.org/curated/en/108851468145158664/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Toot Oil and Gas Development Project,TRUE
P010056,SAR,http://documents.worldbank.org/curated/en/317751468091757088/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Third Agricultural Development Bank Project,TRUE
P010198,SAR,http://documents.worldbank.org/curated/en/706011468284671293/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Integrated Hill Farming Development Project,TRUE
P010350,SAR,http://documents.worldbank.org/curated/en/445641468145778643/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Agricultural Credit Project,TRUE
P010066,SAR,http://documents.worldbank.org/curated/en/476741468145469567/pdf/multi-page.pdf,Staff Appraisal Report,West Pakistan - Engineering Education Project,TRUE
P010096,SAR,http://documents.worldbank.org/curated/en/633561468058772082/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Lahore Water Supply Sewerage and Drainage Project,TRUE
P010194,SAR,NA,NA,NA,FALSE
P010050,SAR,http://documents.worldbank.org/curated/en/218571468333600932/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Fertilizer Project,TRUE
P010128,SAR,http://documents.worldbank.org/curated/en/172631468325762914/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Primary Education Project,TRUE
P010087,SAR,http://documents.worldbank.org/curated/en/663911468057571851/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Sui Northern Gas Pipelines Project,TRUE
P010168,SAR,http://documents.worldbank.org/curated/en/968781468286236418/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Telecommunications Project,TRUE
P010191,SAR,http://documents.worldbank.org/curated/en/820041468062971567/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fifth Sui Northern Gas Pipeline Project,TRUE
P010052,SAR,http://documents.worldbank.org/curated/en/545311468287175724/pdf/multi0page.pdf,Staff Appraisal Report,West Pakistan - Second Highway Project,TRUE
P010190,SAR,http://documents.worldbank.org/curated/en/699791468285921561/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fifth Agricultural Development Bank Project,TRUE
P010177,SAR,http://documents.worldbank.org/curated/en/812571468089970955/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Eleventh Railway Project,TRUE
P010173,SAR,NA,NA,NA,FALSE
P010114,SAR,NA,NA,NA,FALSE
P010345,SAR,http://documents.worldbank.org/curated/en/287761468333081172/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Transmission Extension and Reinforcement Project,TRUE
P010031,SAR,http://documents.worldbank.org/curated/en/488271468078530709/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Second Karachi Port Project,TRUE
P010118,SAR,NA,NA,NA,FALSE
P010219,SAR,http://documents.worldbank.org/curated/en/680661468334149984/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fifth Water and Power Development Authority (WAPDA) Power Project,TRUE
P010068,SAR,http://documents.worldbank.org/curated/en/989771468057840697/pdf/multi-page.pdf,Staff Appraisal Report,West Pakistan - Water and Power Development Authority (WAPDA) Power Project,TRUE
P010329,SAR,NA,NA,NA,FALSE
P010377,SAR,http://documents.worldbank.org/curated/en/394221468284675701/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Salinity Control and Reclamation (SCARP) Transition Project,TRUE
P010132,SAR,http://documents.worldbank.org/curated/en/205621468087558991/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Sind Agricultural Extension and Adaptive Research Project,TRUE
P010063,SAR,http://documents.worldbank.org/curated/en/409271468075535965/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Industrial Development Bank of Pakistan (IDB) Project,TRUE
P010221,SAR,http://documents.worldbank.org/curated/en/924911468143696027/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Primary Education Project,TRUE
P010277,SAR,http://documents.worldbank.org/curated/en/280381468334148293/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Highway Project,TRUE
P010253,SAR,NA,NA,NA,FALSE
P010097,SAR,http://documents.worldbank.org/curated/en/756051468286779786/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Khairpur Tile Drainage and Irrigated Farming Development Project,TRUE
P010067,SAR,http://documents.worldbank.org/curated/en/129571468145469280/pdf/multi-page.pdf,Staff Appraisal Report,West Pakistan - Third Sui Northern Gas Pipelines Project,TRUE
P010301,SAR,http://documents.worldbank.org/curated/en/719681468284670168/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Cement Industry Modernization Project,TRUE
P010171,SAR,http://documents.worldbank.org/curated/en/640961468090276897/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Baluchistan Minor Irrigation and Agricultural Development Project,TRUE
P010053,SAR,http://documents.worldbank.org/curated/en/515541468067734848/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Telecommunications Project,TRUE
P010280,SAR,http://documents.worldbank.org/curated/en/402601468286273354/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Primary Education Project,TRUE
P010169,SAR,http://documents.worldbank.org/curated/en/172151468091760170/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Irrigation Systems Rehabilitation Project,TRUE
P010174,SAR,http://documents.worldbank.org/curated/en/738061468089970679/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fertilizer Industry Rehabilitation Project,TRUE
P010201,SAR,NA,NA,NA,FALSE
P010304,SAR,http://documents.worldbank.org/curated/en/541741468287763427/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Irrigation Systems Rehabilitation Project,TRUE
P010196,SAR,http://documents.worldbank.org/curated/en/456191468091497756/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Industrial Investment Credit Project,TRUE
P010188,SAR,http://documents.worldbank.org/curated/en/608431468285895350/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Drainage Project,TRUE
P010057,SAR,http://documents.worldbank.org/curated/en/658441468069534415/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Ninth Railway Project,TRUE
P010084,SAR,http://documents.worldbank.org/curated/en/771711468058153740/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Telecommunications Project,TRUE
P010136,SAR,http://documents.worldbank.org/curated/en/639421468098987131/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Agricultural Development Bank Project,TRUE
P010029,SAR,http://documents.worldbank.org/curated/en/948451468286533788/pdf/multi0page.pdf,Staff Appraisal Report,West Pakistan - Education Project,TRUE
P010116,SAR,NA,NA,NA,FALSE
P010065,SAR,http://documents.worldbank.org/curated/en/450691468286806419/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Telecommunications Project,TRUE
P010092,SAR,http://documents.worldbank.org/curated/en/904981468077334090/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Water and Power Development Authority (WAPDA) Power Project,TRUE
P010143,SAR,http://documents.worldbank.org/curated/en/234091468286273698/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Eleventh Industrial Credit and Investment Corporation Project,TRUE
P010124,SAR,NA,NA,NA,FALSE
P010127,SAR,http://documents.worldbank.org/curated/en/912021468068330739/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Mardan Salinity Control and Reclamation (SCARP) Project,TRUE
P010081,SAR,http://documents.worldbank.org/curated/en/181471468067734496/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fourth Karachi Port Project,TRUE
P010032,SAR,http://documents.worldbank.org/curated/en/547561468144887090/pdf/multi0page.pdf,Staff Appraisal Report,West Pakistan - Highway Project,TRUE
P010164,SAR,http://documents.worldbank.org/curated/en/158201468089974403/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Industrial Development Bank Project,TRUE
P010183,SAR,http://documents.worldbank.org/curated/en/467991468286532252/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Lahore Urban Development Project,TRUE
P010094,SAR,http://documents.worldbank.org/curated/en/578311468087580733/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Seed Project,TRUE
P010077,SAR,http://documents.worldbank.org/curated/en/555041468334150319/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Ninth Industrial Credit and Investment Corporation Project,TRUE
P010076,SAR,http://documents.worldbank.org/curated/en/931831468090866071/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Karachi Port Development Project,TRUE
P010040,SAR,http://documents.worldbank.org/curated/en/690781468059092128/pdf/multi0page.pdf,Staff Appraisal Report,West Pakistan - Highway Engineering Project,TRUE
P010270,SAR,http://documents.worldbank.org/curated/en/277331468067733817/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fifth Telecommunications Project,TRUE
P010158,SAR,http://documents.worldbank.org/curated/en/590801468068329068/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Grain Storage Project,TRUE
P010324,SAR,http://documents.worldbank.org/curated/en/305771468286826128/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Industrial Investment Credit (IIC III) Project,TRUE
P010195,SAR,http://documents.worldbank.org/curated/en/781911468284672365/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second Toot Oil and Gas Development Project,TRUE
P010035,SAR,NA,NA,NA,FALSE
P010055,SAR,http://documents.worldbank.org/curated/en/368631468098374679/pdf/multi0page.pdf,Staff Appraisal Report,West Pakistan - Second Sui Northern Gas Pipelines Project,TRUE
P010054,SAR,http://documents.worldbank.org/curated/en/922521468146960977/pdf/multi0page.pdf,Staff Appraisal Report,Pakistan - Eighth Industrial Credit and Investment Corporation (PICIC) Project,TRUE
P010220,SAR,http://documents.worldbank.org/curated/en/244391468287764022/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Second On-Farm Water Management Project,TRUE
P010210,SAR,http://documents.worldbank.org/curated/en/583751468058773391/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Baluchistan Agricultural Extension and Adaptive Research Project,TRUE
P010102,SAR,http://documents.worldbank.org/curated/en/303411468090866352/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Third Education Project,TRUE
P010328,SAR,http://documents.worldbank.org/curated/en/373661468063258195/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Private Tubewell Development Project,TRUE
P010156,SAR,http://documents.worldbank.org/curated/en/392241468089974900/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Fifth Education (Vocational) Project,TRUE
P010104,SAR,http://documents.worldbank.org/curated/en/189481468286271301/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Flood Damage Restoration Project,TRUE
P010181,SAR,http://documents.worldbank.org/curated/en/897791468058153483/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Reservoir Maintenance Facilities Project,TRUE
P010043,SAR,http://documents.worldbank.org/curated/en/873581468076137154/pdf/multi-page.pdf,Staff Appraisal Report,West Pakistan - Lahore Water Supply Sewerage and Drainage Project,TRUE
P010159,SAR,http://documents.worldbank.org/curated/en/248871468144891704/pdf/multi-page.pdf,Staff Appraisal Report,Pakistan - Agricultural Research Project,TRUE
P132698,PAD,http://documents.worldbank.org/curated/en/661811468169771793/pdf/PAD8880PAD0P13010Box385222B00OUO090.pdf,Project Appraisal Document,Sri Lanka - Skills Development Project,TRUE
P163305,PAD,http://documents.worldbank.org/curated/en/303921552874430412/pdf/project-appraisal-document-pad-LDSP-24-Feb-02252019-636884568159507143.pdf,Project Appraisal Document,Sri Lanka - Local Development Support Project,TRUE
